key,label,label2,suggested_label,num_rows,num_cols,total_fail_ratio,top_fail_ratio,bot_fail_ratio,left_fail_ratio,right_fail_ratio,center_fail_ratio,edge_fail_ratio,left_edge_fail_ratio,right_edge_fail_ratio,center_band_fail_ratio,q_tl_ratio,q_tr_ratio,q_bl_ratio,q_br_ratio,is_diagonal,isolated_fail_ratio,largest_cluster_ratio,avg_row_transitions,max_row_transitions,num_rows,num_cols,vertical_symmetry,horizontal_symmetry,vertical_gradient,horizontal_gradient,boundary_monotonicity,boundary_spread,aspect_ratio,fail_row_fraction,fail_col_fraction
crack_horiz-3band-bot-dominant-Ledge|18x6|699,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,18,6,0.6481,0.463,0.8333,0.6667,0.6296,0.5,0.7353,0.75,0.6944,0.5,0.4815,0.4444,0.8519,0.8148,1,0.0286,0.3857,0.7222,3,18,6,0.4444,0.963,-0.3704,-0.037,0.75,0.3333,0.3333,0.8333,1
crack_horiz-3band-bot-dominant-Ledge|6x18|700,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5556,0.4815,0.6296,0.5556,0.5556,0.5,0.5882,0.5833,0.5833,0.5,0.4815,0.4815,0.6296,0.6296,0,0,0.6667,5.6667,10,6,18,0.2963,0.6667,-0.1481,0,0.4,0.3889,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|701,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5093,0.3704,0.6481,0.5,0.5185,0.45,0.5441,0.5278,0.5278,0.4722,0.4074,0.3333,0.5926,0.7037,0,0.1091,0.6909,5.5,8,6,18,0.2407,0.6481,-0.2778,0.0185,0.4,0.3889,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|702,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5185,0.4074,0.6296,0.5556,0.4815,0.475,0.5441,0.5833,0.4444,0.5278,0.4444,0.3704,0.6667,0.5926,0,0.0179,0.625,3.8333,8,6,18,0.2593,0.7407,-0.2222,-0.0741,0.4,0.5556,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|703,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.537,0.4074,0.6667,0.6667,0.4074,0.4,0.6176,0.7778,0.4167,0.4167,0.5926,0.2222,0.7407,0.5926,0,0.069,0.8966,3.3333,6,6,18,0.3704,0.6667,-0.2593,-0.2593,0.4,0.5,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|704,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.4815,0.4259,0.537,0.5741,0.3889,0.375,0.5441,0.6111,0.4167,0.4167,0.5185,0.3333,0.6296,0.4444,0,0.0577,0.6538,2.8333,5,6,18,0.2222,0.7778,-0.1111,-0.1852,0.2,0.6667,3,0.8333,1
crack_horiz-3band-bot-dominant-Ledge|6x18|705,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5093,0.4074,0.6111,0.5741,0.4444,0.45,0.5441,0.6111,0.3889,0.5278,0.5556,0.2593,0.5926,0.6296,0,0.0909,0.8,4.5,6,6,18,0.3148,0.6852,-0.2037,-0.1296,0.6,0.4444,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|706,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6296,0.5185,0.7407,0.7037,0.5556,0.525,0.6912,0.7778,0.5278,0.5833,0.5926,0.4444,0.8148,0.6667,0,0.0147,1,3.5,9,6,18,0.3704,0.7037,-0.2222,-0.1481,0.6667,0.2222,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|707,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5833,0.537,0.6296,0.6667,0.5,0.6,0.5735,0.75,0.4722,0.5278,0.6296,0.4444,0.7037,0.5556,0,0.0159,0.9841,4.8333,9,6,18,0.3889,0.7222,-0.0926,-0.1667,0.6,0.7778,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|708,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6204,0.5,0.7407,0.7222,0.5185,0.55,0.6618,0.7222,0.5278,0.6111,0.6296,0.3704,0.8148,0.6667,0,0.0597,0.9403,3.3333,6,6,18,0.3148,0.7222,-0.2407,-0.2037,0.4,0.8333,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|709,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5741,0.4259,0.7222,0.6481,0.5,0.55,0.5882,0.7222,0.5,0.5,0.5185,0.3333,0.7778,0.6667,0,0.0968,0.8226,4.3333,7,6,18,0.3333,0.6667,-0.2963,-0.1481,0.5,0.2222,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|710,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5,0.3519,0.6481,0.5556,0.4444,0.45,0.5294,0.5833,0.5,0.4167,0.4074,0.2963,0.7037,0.5926,0,0.0926,0.4444,4.6667,7,6,18,0.2963,0.7037,-0.2963,-0.1111,0.6,0.4444,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|711,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5,0.4259,0.5741,0.5741,0.4259,0.525,0.4853,0.5278,0.3889,0.5833,0.4444,0.4074,0.7037,0.4444,0,0.0926,0.7778,3.3333,7,6,18,0.2593,0.7407,-0.1481,-0.1481,0.4,0.7222,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|712,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5741,0.4444,0.7037,0.6852,0.463,0.5,0.6176,0.8056,0.4722,0.4444,0.5556,0.3333,0.8148,0.5926,0,0.0161,0.9355,3.3333,5,6,18,0.3333,0.6296,-0.2593,-0.2222,0.4,0.6111,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|713,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5278,0.4444,0.6111,0.5,0.5556,0.425,0.5882,0.5556,0.5556,0.4722,0.4444,0.4444,0.5556,0.6667,0,0.0351,0.7544,4.1667,8,6,18,0.2407,0.7593,-0.1667,0.0556,0.4,0.3333,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|714,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5185,0.4259,0.6111,0.4815,0.5556,0.525,0.5147,0.5278,0.5833,0.4444,0.4074,0.4444,0.5556,0.6667,0,0.0714,0.9464,5,8,6,18,0.3333,0.7037,-0.1852,0.0741,0.4,0.5,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|715,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5926,0.4815,0.7037,0.7222,0.463,0.5,0.6471,0.8056,0.4444,0.5278,0.5556,0.4074,0.8889,0.5185,1,0.0312,1,3.6667,7,6,18,0.4074,0.6667,-0.2222,-0.2593,0.75,0.6667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|716,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5278,0.4074,0.6481,0.5556,0.5,0.525,0.5294,0.5833,0.4722,0.5278,0.4074,0.4074,0.7037,0.5926,0,0.0877,0.8596,4.6667,9,6,18,0.2778,0.6852,-0.2407,-0.0556,0.6,0.7778,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|717,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6759,0.5926,0.7593,0.7593,0.5926,0.575,0.7353,0.8333,0.5556,0.6389,0.6296,0.5556,0.8889,0.6296,0,0.0137,1,4.5,9,6,18,0.463,0.6852,-0.1667,-0.1667,0.2,0.7778,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|718,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.537,0.4444,0.6296,0.5185,0.5556,0.575,0.5147,0.5278,0.5556,0.5278,0.4074,0.4815,0.6296,0.6296,0,0.0345,0.8793,3.6667,6,6,18,0.1481,0.8148,-0.1852,0.037,0.4,0.2778,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|719,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5093,0.4074,0.6111,0.463,0.5556,0.475,0.5294,0.4722,0.5833,0.4722,0.2963,0.5185,0.6296,0.5926,0,0.0909,0.9455,4.1667,6,6,18,0.2037,0.7963,-0.2037,0.0926,0.6,0.6667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|720,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.537,0.5,0.5741,0.537,0.537,0.55,0.5294,0.5556,0.5278,0.5278,0.5185,0.4815,0.5556,0.5926,0,0.0345,1,6.1667,8,6,18,0.3333,0.6667,-0.0741,0,0.6,0.1667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|721,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5278,0.3889,0.6667,0.5741,0.4815,0.45,0.5735,0.5833,0.5,0.5,0.4815,0.2963,0.6667,0.6667,0,0.1053,0.7368,4.8333,8,6,18,0.2778,0.7222,-0.2778,-0.0926,0.6,0.3889,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|722,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5,0.4074,0.5926,0.5185,0.4815,0.575,0.4559,0.4444,0.5,0.5556,0.4815,0.3333,0.5556,0.6296,0,0.0556,0.7593,3,6,6,18,0.2222,0.8148,-0.1852,-0.037,0.4,0.2222,3,0.8333,1
crack_horiz-3band-bot-dominant-Ledge|6x18|723,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5926,0.5,0.6852,0.6667,0.5185,0.5,0.6471,0.6944,0.4722,0.6111,0.6296,0.3704,0.7037,0.6667,0,0.0156,1,3.1667,7,6,18,0.2593,0.7407,-0.1852,-0.1481,0.5,0.2222,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|724,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5278,0.4074,0.6481,0.6481,0.4074,0.35,0.6324,0.75,0.4722,0.3611,0.5185,0.2963,0.7778,0.5185,0,0.0526,0.7018,3.1667,6,6,18,0.3148,0.7593,-0.2407,-0.2407,0.6,0.5,3,1,0.9444
crack_horiz-3band-bot-dominant-Ledge|6x18|725,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.537,0.4259,0.6481,0.537,0.537,0.5,0.5588,0.6111,0.5833,0.4167,0.4444,0.4074,0.6296,0.6667,0,0.0517,0.9828,2.1667,5,6,18,0.1852,0.8519,-0.2222,0,0.25,0.4444,3,0.8333,1
crack_horiz-3band-bot-dominant-Ledge|6x18|726,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5278,0.4259,0.6296,0.5556,0.5,0.45,0.5735,0.6389,0.4722,0.4722,0.5185,0.3333,0.5926,0.6667,1,0.0351,0.7719,2.1667,4,6,18,0.2407,0.7593,-0.2037,-0.0556,0.75,0.3889,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|727,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5648,0.4815,0.6481,0.6481,0.4815,0.5,0.6029,0.6111,0.5,0.5833,0.5556,0.4074,0.7407,0.5556,0,0.0164,0.8033,3.8333,8,6,18,0.3148,0.6852,-0.1667,-0.1667,0.5,0.5,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|728,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5833,0.4259,0.7407,0.6852,0.4815,0.475,0.6471,0.8056,0.4722,0.4722,0.5556,0.2963,0.8148,0.6667,0,0.0794,0.873,3.1667,6,6,18,0.3889,0.6852,-0.3148,-0.2037,0.4,0.3333,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|729,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6111,0.5185,0.7037,0.7222,0.5,0.55,0.6471,0.7778,0.4444,0.6111,0.5926,0.4444,0.8519,0.5556,0,0.0455,1,3.3333,5,6,18,0.4074,0.6667,-0.1852,-0.2222,0.4,0.7778,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|730,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5463,0.4444,0.6481,0.6481,0.4444,0.5,0.5735,0.7778,0.4167,0.4444,0.5556,0.3333,0.7407,0.5556,0,0.0339,0.8814,3.5,6,6,18,0.3148,0.6852,-0.2037,-0.2037,0.6,0.5,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|731,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5185,0.4074,0.6296,0.5556,0.4815,0.55,0.5,0.5556,0.5,0.5,0.4444,0.3704,0.6667,0.5926,0,0.0179,0.8214,2.1667,7,6,18,0.1852,0.8519,-0.2222,-0.0741,0.5,0.6667,3,0.8333,1
crack_horiz-3band-bot-dominant-Ledge|6x18|732,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.463,0.3704,0.5556,0.4444,0.4815,0.5,0.4412,0.4444,0.4444,0.5,0.3704,0.3704,0.5185,0.5926,0,0.08,0.96,3.3333,5,6,18,0.2593,0.7407,-0.1852,0.037,0.4,0.6667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|733,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.4722,0.3704,0.5741,0.4815,0.463,0.425,0.5,0.5,0.4722,0.4444,0.4074,0.3333,0.5556,0.5926,0,0.0784,0.7647,3.8333,6,6,18,0.2407,0.7593,-0.2037,-0.0185,0.2,0.2222,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|734,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6204,0.5,0.7407,0.7407,0.5,0.525,0.6765,0.8611,0.5,0.5,0.6296,0.3704,0.8519,0.6296,0,0.0299,0.8209,3,5,6,18,0.3148,0.6481,-0.2407,-0.2407,0.4,0.4444,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|735,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5833,0.4259,0.7407,0.6667,0.5,0.475,0.6471,0.7778,0.5,0.4722,0.4815,0.3704,0.8519,0.6296,0,0.0317,0.7937,3.8333,7,6,18,0.4259,0.6852,-0.3148,-0.1667,0.75,0.1667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|736,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5556,0.4444,0.6667,0.6296,0.4815,0.5,0.5882,0.6944,0.5556,0.4167,0.5185,0.3704,0.7407,0.5926,0,0.0667,0.9333,3.8333,7,6,18,0.2963,0.7778,-0.2222,-0.1481,0.5,0.4444,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|737,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6019,0.5,0.7037,0.6852,0.5185,0.45,0.6912,0.7778,0.4722,0.5556,0.5185,0.4815,0.8519,0.5556,0,0.0462,1,3.1667,6,6,18,0.3148,0.6852,-0.2037,-0.1667,0.75,0.1667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|738,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.4352,0.3333,0.537,0.3519,0.5185,0.4,0.4559,0.4167,0.5556,0.3333,0.2963,0.3704,0.4074,0.6667,0,0.1489,0.4468,4.5,10,6,18,0.3148,0.7222,-0.2037,0.1667,0.4,0.2222,3,0.8333,0.9444
crack_horiz-3band-bot-dominant-Ledge|6x18|739,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.463,0.3333,0.5926,0.537,0.3889,0.5,0.4412,0.5833,0.3611,0.4444,0.4074,0.2593,0.6667,0.5185,0,0.1,0.66,4.1667,10,6,18,0.2963,0.8148,-0.2593,-0.1481,0.2,0.7222,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|740,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5,0.4259,0.5741,0.537,0.463,0.425,0.5441,0.5556,0.4722,0.4722,0.4815,0.3704,0.5926,0.5556,0,0.0741,0.4259,4.1667,6,6,18,0.2963,0.7407,-0.1481,-0.0741,0.4,0.5,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|741,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5741,0.4815,0.6667,0.6852,0.463,0.45,0.6471,0.7778,0.5278,0.4167,0.5556,0.4074,0.8148,0.5185,0,0.0323,1,2.8333,5,6,18,0.3333,0.6296,-0.1852,-0.2222,0.6,0.3333,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|742,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5741,0.5,0.6481,0.6852,0.463,0.45,0.6471,0.8333,0.5,0.3889,0.5926,0.4074,0.7778,0.5185,0,0.0161,1,3.5,6,6,18,0.3333,0.6667,-0.1481,-0.2222,0.5,0.2778,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|743,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6111,0.4444,0.7778,0.6296,0.5926,0.525,0.6618,0.7222,0.6667,0.4444,0.4444,0.4444,0.8148,0.7407,0,0.0606,0.8182,2.6667,5,6,18,0.3333,0.7407,-0.3333,-0.037,0.5,0.3333,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|744,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.537,0.463,0.6111,0.5185,0.5556,0.575,0.5147,0.5278,0.5833,0.5,0.4444,0.4815,0.5926,0.6296,1,0.0517,0.8621,5.1667,9,6,18,0.2593,0.7407,-0.1481,0.037,0.8,0.3889,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|745,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5185,0.4444,0.5926,0.537,0.5,0.5,0.5294,0.5556,0.4444,0.5556,0.4074,0.4815,0.6667,0.5185,0,0.0893,0.7143,5,6,6,18,0.2593,0.7037,-0.1481,-0.037,0.2,0.5,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|746,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5833,0.4259,0.7407,0.5556,0.6111,0.5,0.6324,0.5556,0.6389,0.5556,0.4074,0.4444,0.7037,0.7778,0,0.0159,0.873,3.6667,8,6,18,0.2778,0.7963,-0.3148,0.0556,0.25,0.3333,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|747,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6019,0.4815,0.7222,0.6852,0.5185,0.5,0.6618,0.8056,0.4722,0.5278,0.5185,0.4444,0.8519,0.5926,0,0.0308,0.8154,3.3333,5,6,18,0.3889,0.6852,-0.2407,-0.1667,0.6,0.6111,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|748,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.6019,0.4444,0.7593,0.6852,0.5185,0.575,0.6176,0.7778,0.5833,0.4444,0.5185,0.3704,0.8519,0.6667,0,0.0308,0.9231,4.3333,8,6,18,0.3889,0.7222,-0.3148,-0.1667,0.5,0.5556,3,1,1
crack_horiz-3band-bot-dominant-Ledge|6x18|749,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,6,18,0.5648,0.4444,0.6852,0.6667,0.463,0.5,0.6029,0.75,0.4722,0.4722,0.5556,0.3333,0.7778,0.5926,0,0.0656,0.9344,3.5,6,6,18,0.3148,0.6852,-0.2407,-0.2037,0.2,0.6667,3,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|750,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5873,0.4156,0.7762,0.7095,0.4762,0.4711,0.6312,0.8231,0.4694,0.4694,0.5727,0.2727,0.86,0.7,0,0,1,1.7619,6,21,21,0.3515,0.7279,-0.3606,-0.2333,0.6,0.7143,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|751,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5873,0.4199,0.7714,0.719,0.4675,0.4711,0.6312,0.8367,0.4626,0.4626,0.5636,0.2893,0.89,0.6636,0,0,1,2,9,21,21,0.3832,0.7052,-0.3515,-0.2515,0.4,0.5714,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|752,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5465,0.3766,0.7333,0.619,0.4805,0.4959,0.5656,0.6463,0.4626,0.5306,0.4909,0.2727,0.76,0.7091,0,0,1,1.9524,9,21,21,0.2608,0.7959,-0.3567,-0.1385,0.5714,0.8095,1,0.9524,1
crack_horiz-3band-bot-dominant-Ledge|21x21|753,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5714,0.3896,0.7714,0.681,0.4719,0.4132,0.6312,0.7687,0.4558,0.4898,0.5,0.2893,0.88,0.6727,1,0,1,2.5714,8,21,21,0.3605,0.7188,-0.3818,-0.2091,0.7059,0.5238,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|754,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.585,0.4156,0.7714,0.719,0.4632,0.4463,0.6375,0.8367,0.483,0.4354,0.5727,0.2727,0.88,0.6727,0,0,1,1.619,5,21,21,0.3651,0.7279,-0.3558,-0.2558,0.4286,0.4286,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|755,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5351,0.3983,0.6857,0.5286,0.5411,0.4298,0.575,0.5646,0.5714,0.4694,0.3818,0.4132,0.69,0.6818,0,0.0042,0.6907,2.9524,10,21,21,0.3379,0.8549,-0.2874,0.0126,0.5333,0.619,1,0.8571,1
crack_horiz-3band-bot-dominant-Ledge|21x21|756,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.542,0.368,0.7333,0.6619,0.4329,0.3967,0.5969,0.7483,0.4354,0.4422,0.4909,0.2562,0.85,0.6273,0,0.0084,1,2.4762,8,21,21,0.3515,0.7551,-0.3654,-0.229,0.5294,0.6667,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|757,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5556,0.4069,0.719,0.5667,0.5455,0.4793,0.5844,0.6054,0.585,0.4762,0.4364,0.3802,0.71,0.7273,0,0.0041,0.7143,2.0952,7,21,21,0.2789,0.9002,-0.3121,-0.0212,0.5333,0.9524,1,0.8571,1
crack_horiz-3band-bot-dominant-Ledge|21x21|758,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5465,0.3983,0.7095,0.619,0.4805,0.4545,0.5813,0.6871,0.4762,0.4762,0.5,0.3058,0.75,0.6727,1,0,1,2.5714,9,21,21,0.3152,0.7823,-0.3113,-0.1385,0.8571,0.4762,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|759,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5261,0.368,0.7,0.5905,0.4675,0.438,0.5594,0.619,0.483,0.4762,0.4818,0.2645,0.71,0.6909,0,0,1,1.8571,8,21,21,0.2698,0.8549,-0.332,-0.1229,0.6429,0.8571,1,0.9524,1
crack_horiz-3band-bot-dominant-Ledge|21x21|760,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5465,0.4069,0.7,0.5476,0.5455,0.4463,0.5844,0.585,0.5918,0.4626,0.4182,0.3967,0.69,0.7091,0,0,0.6971,1.7619,6,21,21,0.3107,0.8957,-0.2931,-0.0022,0.5,0.6667,1,0.8095,1
crack_horiz-3band-bot-dominant-Ledge|21x21|761,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5397,0.368,0.7286,0.6,0.4848,0.4628,0.5687,0.6531,0.4762,0.4898,0.4727,0.2727,0.74,0.7182,1,0,1,2.1429,8,21,21,0.2698,0.8095,-0.3606,-0.1152,0.6667,0.7619,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|762,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5397,0.3766,0.719,0.6286,0.4589,0.4298,0.5813,0.6939,0.4898,0.4354,0.5,0.2645,0.77,0.6727,0,0,1,2.4286,7,21,21,0.3107,0.8005,-0.3424,-0.1697,0.5333,0.4762,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|763,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5397,0.4069,0.6857,0.5286,0.5498,0.438,0.5781,0.5714,0.6054,0.4422,0.4,0.4132,0.67,0.7,0,0,0.6933,2.0952,6,21,21,0.2789,0.8957,-0.2788,0.0212,0.4667,0.4286,1,0.8571,1
crack_horiz-3band-bot-dominant-Ledge|21x21|764,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.551,0.381,0.7381,0.6238,0.4848,0.4463,0.5906,0.6871,0.4898,0.4762,0.4909,0.281,0.77,0.7091,1,0,1,1.7619,5,21,21,0.3061,0.8231,-0.3571,-0.139,0.7143,0.8095,1,1,1
crack_horiz-3band-bot-dominant-Ledge|21x21|765,crack_horiz-3band-bot-dominant-Ledge,,crack_horiz-3band-bot-dominant-Ledge,21,21,0.5488,0.3939,0.719,0.6714,0.4372,0.3967,0.6062,0.7755,0.4286,0.4422,0.5182,0.281,0.84,0.6091,0,0.0041,1,1.9048,8,21,21,0.3605,0.7143,-0.3251,-0.2342,0.6,0.5714,1,1,1
