key,label,label2,suggested_label,visual_id,instance,plist,die_id,vmin_found,num_rows,num_cols,total_fail_ratio,top_fail_ratio,bot_fail_ratio,left_fail_ratio,right_fail_ratio,center_fail_ratio,edge_fail_ratio,left_edge_fail_ratio,right_edge_fail_ratio,center_band_fail_ratio,q_tl_ratio,q_tr_ratio,q_bl_ratio,q_br_ratio,is_diagonal,isolated_fail_ratio,largest_cluster_ratio,avg_row_transitions,max_row_transitions,num_rows,num_cols,vertical_symmetry,horizontal_symmetry,vertical_gradient,horizontal_gradient,boundary_monotonicity,boundary_spread,aspect_ratio,fail_row_fraction,fail_col_fraction
25ww24p3_shmoo_cwf_core_chk_f6.txt|NO_VID|SHMOO_X_SHMOO_E_BEGIN_STF_CORE_X_X_X_X_COMP|scn_c_dkt_f6_chkcore_sEs_edt_awt_core1_3mclk_tatpg_list|0,red,,red,,SHMOO_X_SHMOO_E_BEGIN_STF_CORE_X_X_X_X_COMP,scn_c_dkt_f6_chkcore_sEs_edt_awt_core1_3mclk_tatpg_list,,Vmin Found: 1.000V,21,11,0.9827,0.9669,1,1,0.9683,1,0.974,1,0.9365,1,1,0.9394,1,1,0,0,1,0.0952,1,21,11,0.9654,0.9654,-0.0331,-0.0317,1,0,0.5238,1,1
J626102MV_6248_CSM.itf|D5M42T2300066|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300066,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.1061,0,0.2121,0.1333,0.0833,0,0.1556,0.1667,0.0833,0.0833,0,0,0.2667,0.1667,0,0.0714,1,0.0833,1,12,11,0.7879,0.9545,-0.2121,-0.05,1,0.2727,0.9167,0.1667,1
J626102MV_6248_PHMHOT.itf|D5M42T2300066|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300066,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300091|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300091,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300091|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300091,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0606,0,0.1212,0.0833,0.0417,0,0.0889,0.0833,0,0.0833,0,0,0.1667,0.0833,1,0.25,1,0.0833,1,12,11,0.8788,0.9545,-0.1212,-0.0417,1,0.7273,0.9167,0.0833,0.7273
J626102MV_6248_PHMHOT.itf|D5M42T2300091|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300091,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300121|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300121,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300121|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300121,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0985,0,0.197,0.1333,0.0694,0,0.1444,0.1667,0.0556,0.0833,0,0,0.2667,0.1389,1,0.0769,1,0.1667,1,12,11,0.803,0.9394,-0.197,-0.0639,1,0.9091,0.9167,0.1667,0.9091
J626102MV_6248_PHMHOT.itf|D5619UP300121|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300121,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300014|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300014,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300014|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300014,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0379,0,0.0758,0.0833,0,0,0.0556,0.0833,0,0.0333,0,0,0.1667,0,1,0.4,1,0.0833,1,12,11,0.9242,0.9242,-0.0758,-0.0833,1,0.4545,0.9167,0.0833,0.4545
J626102MV_6248_PHMHOT.itf|D5M42T2300014|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300014,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300122|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300122,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300122|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300122,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0909,0,0.1818,0.1167,0.0694,0,0.1333,0.1389,0.0556,0.0833,0,0,0.2333,0.1389,1,0.0833,1,0.1667,1,12,11,0.8182,0.9545,-0.1818,-0.0472,1,0.9091,0.9167,0.1667,0.9091
J626102MV_6248_PHMHOT.itf|D5619UP300122|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300122,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300003|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300003,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300003|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300003,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0303,0,0.0606,0.0667,0,0,0.0444,0.0833,0,0.0167,0,0,0.1333,0,1,0.5,1,0.0833,1,12,11,0.9394,0.9394,-0.0606,-0.0667,1,0.3636,0.9167,0.0833,0.3636
J626102MV_6248_PHMHOT.itf|D5M42T2300003|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300003,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300120|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300120,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300120|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300120,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.053,0,0.1061,0.0833,0.0278,0,0.0778,0.0833,0,0.0667,0,0,0.1667,0.0556,1,0.2857,1,0.0833,1,12,11,0.8939,0.9394,-0.1061,-0.0556,1,0.6364,0.9167,0.0833,0.6364
J626102MV_6248_PHMHOT.itf|D5619UP300120|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300120,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300047|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,clean,,clean,D5M42T2300047,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0076,0,0.0152,0.0167,0,0,0.0111,0.0278,0,0,0,0,0.0333,0,0,1,1,0.0833,1,12,11,0.9848,0.9848,-0.0152,-0.0167,1,0.0909,0.9167,0.0833,0.0909
J626102MV_6248_CSM.itf|D5M42T2300047|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300047,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.1136,0,0.2273,0.15,0.0833,0,0.1667,0.1667,0.0833,0.1,0,0,0.3,0.1667,1,0.0667,1,0.0833,1,12,11,0.7727,0.9394,-0.2273,-0.0667,1,0.3636,0.9167,0.1667,1
J626102MV_6248_PHMHOT.itf|D5M42T2300047|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300047,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300157|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300157,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300157|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300157,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0985,0,0.197,0.1333,0.0694,0,0.1444,0.1667,0.0556,0.0833,0,0,0.2667,0.1389,1,0.0769,1,0.1667,1,12,11,0.803,0.9394,-0.197,-0.0639,1,0.9091,0.9167,0.1667,0.9091
J626102MV_6248_PHMHOT.itf|D5619UP300157|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300157,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5VF135700040|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5VF135700040,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300119|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300119,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0227,0,0.0455,0.05,0,0,0.0333,0.0833,0,0,0,0,0.1,0,0,0.6667,1,0.0833,1,12,11,0.9545,0.9545,-0.0455,-0.05,1,0.2727,0.9167,0.0833,0.2727
J626102MV_6248_CSM.itf|D5619UP300119|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,diagonal,,diagonal,D5619UP300119,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.670V,12,11,0.1515,0.0455,0.2576,0.2,0.1111,0,0.2222,0.2222,0.0833,0.15,0.0667,0.0278,0.3333,0.1944,1,0.2,0.85,0.5833,4,12,11,0.7576,0.8939,-0.2121,-0.0889,1,0.5455,0.9167,0.3333,1
J626102MV_6248_PHMHOT.itf|D5619UP300119|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,clean,,clean,D5619UP300119,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0076,0,0.0152,0.0167,0,0,0.0111,0.0278,0,0,0,0,0.0333,0,0,1,1,0.0833,1,12,11,0.9848,0.9848,-0.0152,-0.0167,1,0.0909,0.9167,0.0833,0.0909
J626102MV_6248_CLASSHOT.itf|D5619UP300125|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300125,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300125|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300125,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0303,0,0.0606,0.0667,0,0,0.0444,0.0833,0,0.0167,0,0,0.1333,0,1,0.5,1,0.0833,1,12,11,0.9394,0.9394,-0.0606,-0.0667,1,0.3636,0.9167,0.0833,0.3636
J626102MV_6248_PHMHOT.itf|D5619UP300125|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300125,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5619UP300109|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300109,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5619UP300109|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5619UP300109,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.630V,12,11,0.0303,0,0.0606,0.0667,0,0,0.0444,0.0833,0,0.0167,0,0,0.1333,0,1,0.5,1,0.0833,1,12,11,0.9394,0.9394,-0.0606,-0.0667,1,0.3636,0.9167,0.0833,0.3636
J626102MV_6248_PHMHOT.itf|D5619UP300109|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5619UP300109,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CLASSHOT.itf|D5M42T2300048|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X||0,clean,,clean,D5M42T2300048,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,,,Vmin Found: 0.630V,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,1,0,0,1,0,0.9167,0,0
J626102MV_6248_CSM.itf|D5M42T2300048|ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X|scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list|0,mixed,,mixed,D5M42T2300048,ATSPEED_PARMIOFBLPVNPIPED_VMIN_E_CHKIMHFIXDIGMIO3F1_SSN_FIXDIGMIO3_VMIN_F1_X,scn600_imh_chkimhfixdigmio3f1_ssn_edt_parmiofblpvnpiped_x_trans_ph1_x_normal_main_list,,Vmin Found: 0.650V,12,11,0.0606,0,0.1212,0.0833,0.0417,0,0.0889,0.0833,0,0.0833,0,0,0.1667,0.0833,1,0.25,1,0.0833,1,12,11,0.8788,0.9545,-0.1212,-0.0417,1,0.7273,0.9167,0.0833,0.7273
